typeURI;assetId.identificator;assetId.toegekendDoor;datumOprichtingObject;geometry;isActief;isPtz;merk;naam;opstelhoogte;toestand
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;b9cbe305-0e89-404a-84ce-05f915ec80ee-b25kZXJkZWVsI0NhbWVyYQ;AWV;2019-01-01;POINT Z (111884.8 192007.8 0);True;True;bosch;CAMO4239;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;b9e26ec9-536a-4a9b-8260-0724cd4c484a-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (74388.82 222118.03 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;ba16d3d8-68ac-4bc9-b002-670106710140-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (145639 209225.7 0);True;False;;CAMO4552;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bdad2e5a-04f8-4eed-9a07-6d90f0f54754-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155522.65 211776.2 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bdb52be9-dac5-42fe-a40b-f183b0a29c26-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (115393.77 183000.99 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;ba4de701-cee7-45e5-8414-ab6b69e4fd05-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (107102.9 197638.3 0);True;False;;CAMO4219.OLD;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;befcd7ca-6b27-46ec-8f83-b71a2fa5af3a-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (143857.6 218375.4 0);True;False;;CAMO4534;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;baf496fa-5989-4625-8009-213c8bb164b7-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (68383.39 217970.7 0);True;True;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bb2dd932-ff91-4636-848e-e3ee87e554fa-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (186523.5 203956.4 0);True;False;;CAMA0311;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bb6dc095-559f-4b54-88ad-437ea6d230b9-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155543.92 211779.86 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bb554f0e-76ec-4039-a795-c0b765863d27-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (151597.6 212210.7 0);True;False;;CAMA0912;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bb6c14ff-3dfa-4168-b6a7-394ad18ea4af-b25kZXJkZWVsI0NhbWVyYQ;AWV;1970-01-01;POINT Z (151460.2 213027.4 0);True;False;;CAMA1003;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bbb12a52-86d5-474e-83df-4f227e8aa227-b25kZXJkZWVsI0NhbWVyYQ;AWV;2016-04-04;POINT Z (155753.6 193745.5 0);True;True;bosch;CAMA0473;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bbe8240f-af6c-4fa9-a2af-191982c318cb-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (152493.9 209083.6 0);True;False;;CAMA0018;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bfab1dc6-a0aa-4605-aa32-e38fde2924b0-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (139442.62 174817.53 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bbecbb72-05c0-41e0-a33d-6fe2439cc006-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (208747 190594.4 0);True;False;;CAML2049;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bc19d551-bac7-4d11-a9c1-e622e1d722f0-b25kZXJkZWVsI0NhbWVyYQ;AWV;2018-03-29;POINT Z (151434.8 208770.9 0);True;True;;CAMA1147;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bc5e48a6-0bfa-44c5-aea1-c9bb9b0d3a80-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (151365.9 212311.3 0);True;False;;CAMA0902;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bc7573f9-9109-4e16-bbda-f6fa84d6ce26-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (158217.01 182486.18 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bc96e56f-caa4-4dbb-b4bc-645c50739524-b25kZXJkZWVsI0NhbWVyYQ;AWV;2011-01-01;POINT Z (109334.7 187201.9 0);True;False;;CAMO4037;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bce88f8d-5572-4f5a-8185-5a18a3236e5f-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (76721.3 222429.93 0);True;True;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bcfc3708-505b-44dd-9360-c64e12d330fb-b25kZXJkZWVsI0NhbWVyYQ;AWV;2019-04-24;POINT Z (131841.4 213492.4 0);True;True;bosch;CAMO5007;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bd1e972d-4c4d-4785-96c8-d06cf0ca7b49-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (156394.7 211470.4 0);True;False;;CAMA0336;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bdcc946f-f260-4c6c-b092-1162cee4dd13-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (156271.24 175240.81 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bd443d57-d1fc-41e9-9a8d-9e79e04f9737-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (208736.7 190599.2 0);True;False;;CAML2030;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bd778c2a-e81c-465f-85f4-7c6b4b597445-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (170801.4 208601.3 0);True;False;;CAMA0270;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bd7526d4-382d-467a-a515-03bbdebf5b7b-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (150161.1 210642.1 0);True;False;;CAMA0941;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bd8f25f3-ea46-43f8-b68a-74a10aff6939-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (188900.7 202935 0);True;False;;CAMA0317;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bdab7e2d-17be-4848-b72d-a7e3a208f25c-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (195427.1 200039.1 0);True;False;;CAMA0335;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bdd68cc9-9354-4341-b366-64b3720f68e4-b25kZXJkZWVsI0NhbWVyYQ;AWV;;;True;True;;CAMV6391;;in-ontwerp
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bde2a9d3-d4fa-4864-9868-68beae1aca93-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (154085.27 209149.32 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bde78fdd-5d0a-4fd7-9ee1-7ebd48d7ca38-b25kZXJkZWVsI0NhbWVyYQ;AWV;2016-05-30;POINT Z (169544.6 212718 0);True;True;bosch;CAMA0892;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;be732100-fe7b-4857-9234-b653cdfd795f-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (125550.07 181488.83 0);True;False;;;12.0;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;be8c9038-64c9-4796-bca1-c6ce220345e5-b25kZXJkZWVsI0NhbWVyYQ;AWV;2017-10-25;POINT Z (180402.1 216329.3 0);True;True;;CAMA1192;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bedb7c89-1381-46bf-9ca9-cad312209f91-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (107230.24 188130.42 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bf238ae3-f3e3-43f9-9927-029d5577fa0e-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (152907.6 211245.1 0);True;False;;CAMA1107;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bf299044-b103-4ec7-8db1-8a287ba3146a-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (149604.33 211461.29 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bf337b82-49c1-4dfa-ae76-0797c1d6b01c-b25kZXJkZWVsI0NhbWVyYQ;AWV;2015-10-05;POINT Z (100214.3 191145.5 0);True;True;;CAMO4369;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bf914e2b-94a4-4825-93ee-2dcedff84c3d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2004-01-01;POINT Z (109588.9 209438.4 0);True;True;bosch;CAMO5077;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;bfbdcc29-2ffc-4d96-af60-aa72deb45784-b25kZXJkZWVsI0NhbWVyYQ;AWV;2013-10-08;POINT Z (162496.7 173219.5 0);True;True;;CAMV6165;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c0819547-5a78-45cb-9f27-53fd0baacdbb-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (130931.6 202213.4 0);True;True;bosch;CAMO4570;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c09d2000-1731-4733-8d2e-a8795a2432a3-b25kZXJkZWVsI0NhbWVyYQ;AWV;2017-05-23;POINT Z (105412.4 189424 0);True;True;bosch;CAMO4323;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c0d7b48b-21a1-4891-a911-30bc0dccba09-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-07-22;POINT Z (109208.9 209552.8 0);True;True;bosch;CAMO5079;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c0f79e70-5ec8-42a6-b3e9-7d55263027bb-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (157551.4 180949.2 0);True;False;;CAMV9000;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c11c0616-d873-417b-a3a8-ec812ee16714-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (155589.1 189991.1 0);True;True;;CAMA0492;;in-opbouw
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c16767e6-ef93-4c1d-adf1-f2577c6fcc92-b25kZXJkZWVsI0NhbWVyYQ;AWV;2020-03-03;POINT Z (156967.1 172933.8 0);True;True;;CAMV6364;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c1996048-5b90-43fd-b7f0-2e84a221db58-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (174243 170569.1 0);True;False;;CAMV6254;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c19ef8ba-fa16-4adf-82fc-acfbfdd489d1-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (155006.6 210990.6 0);True;True;;CAMA0367;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c1b77f37-ef1f-453e-a38a-55da09d44717-b25kZXJkZWVsI0NhbWVyYQ;AWV;1970-01-01;POINT Z (151481.6 209873.7 0);True;True;videotec;CAMA0353;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c1f54a0c-7073-496b-94a5-0d8779656aa2-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155069 210725.3 0);True;False;;CAMA0043;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c367a1bd-90f0-4fa3-bd0a-d79fe003ab84-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-05-22;POINT Z (154436.1 209373 0);True;True;bosch;CAMA0488;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c230a211-8e5a-4dab-b57d-3c9b254dbfc7-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (152792.5 211311 0);True;False;;CAMA1120;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c232fd94-bb92-4a1a-a3ef-b4f72adfb606-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (162390.3 211079.3 0);True;False;;CAMA0172;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c24e2a7d-0275-45bf-b12a-3ccbaec6bd61-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (174243 170569.1 0);True;False;;CAMV6255;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c2917630-5fb5-4942-88a6-a780d2410f25-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (191498.6 201454.9 0);True;False;;CAMA0324;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c29270e9-207d-4d6a-9a15-d37d8e0bc5f0-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (156811.6 211198.4 0);True;True;;CAMA0458;;in-opbouw
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c299fc1c-02a9-4921-bb3c-77a34873102a-b25kZXJkZWVsI0NhbWVyYQ;AWV;;;False;;;DIZV-DRONO-CCTV-A;;in-ontwerp
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c29ce8ee-d987-4a90-904d-828059151c00-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (182658.34 183893.57 0);True;True;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c2ab6521-c4d0-4dc2-a99c-e2099f7c0ea0-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (152906.4 211485.3 0);True;False;;CAMA1129;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c2d2e474-68c7-45c2-8bb0-bfe035a08e2a-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (158228.2 217494.1 0);True;False;;CAMA0230;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c309cb51-b476-4b8f-a2a4-5d23440256de-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (158936.1 217860.1 0);True;False;;CAMA0231;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c3853710-abb0-4e47-9c10-ba17aad33298-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (158122.2 211191.9 0);True;False;;CAMA0341;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c3cb5152-d257-4c52-a919-50496beca053-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (142868.71 216386.72 0);True;True;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c40750aa-0b36-4772-ad81-14ce811908d8-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (151247.1 210406.2 0);True;False;;CAMA0235;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c3d45412-25ed-48ec-9e1a-f321134a315d-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (210949.3 186122 0);True;False;;CAML2010;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c456e279-d23e-45b9-a69e-cef10e977b26-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155279.64 176350.25 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c49ab7da-77b2-47f8-a0ca-05e93284231d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (156761.33 179304.45 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c49c5062-81b2-43c9-9a4e-6a92df223305-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (155857.6 211867.4 0);True;True;;CAMA0447;;in-opbouw
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c4a47533-8820-40f5-8b17-e0a8f7eae394-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (152906.4 211485.3 0);True;False;;CAMA1128;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c567021b-0069-4bbe-b969-0c56374f322c-b25kZXJkZWVsI0NhbWVyYQ;AWV;2018-10-16;POINT Z (157830.6 168598.8 0);True;True;;CAMV6346;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c53ce72e-b6fb-4bc9-ad4e-15d9df6995fa-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (161291.4 173231.4 0);True;False;;CAMV6216;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c555aeb8-b56d-4721-85dd-2e8d38014f7c-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155126.1 177179.2 0);True;False;;CAMV6053;;in-opbouw
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c5576446-2ad8-4597-bb4c-28b6c7aa862d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2021-01-01;POINT Z (86166.1 196333.7 0);True;True;bosch;CAMO4407;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c5852a55-ab4b-4329-95d2-d34c27e94890-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (111611.9 193229.1 0);True;True;bosch;CAMO4237;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c5982d5f-ace4-4605-8d18-6638df818c65-b25kZXJkZWVsI0NhbWVyYQ;AWV;2004-01-01;POINT Z (110229.4 209321 0);True;False;;CAMO5031;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c5b4ac63-01b8-489c-b042-44f350a2019a-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-01-01;POINT Z (104575.7 189297.3 0);True;True;bosch;CAMO4329;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c612c457-25e4-489d-8295-f3aa36864354-b25kZXJkZWVsI0NhbWVyYQ;AWV;2016-10-10;POINT Z (84878.1 173875.3 0);True;True;;CAMW8303;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c62f82c8-9bbc-43d6-af2b-724dd4e0d5dc-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (147987.22 177929.4 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c63a21ac-89f8-485f-87bc-f2fa851865fd-b25kZXJkZWVsI0NhbWVyYQ;AWV;2019-10-02;POINT Z (207409.8 192583.2 0);True;True;;CAML2063;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c66cd726-c2c5-4439-bcc6-4972638d3d02-b25kZXJkZWVsI0NhbWVyYQ;AWV;2016-09-05;POINT Z (151461.2 207789.4 0);True;True;bosch;CAMA0881;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c6648a5c-ea2e-4153-83cc-c692f1dcb851-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (153143.7 206592.1 0);True;False;;CAMA0185;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c6afc584-e9de-4e4f-bae9-63cd0b2a1e38-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (155727.5 177585.7 0);True;True;;CAMV6141;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c6e4b7bb-2021-4216-ab96-47d669687d26-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (209027.61 187863.52 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c72083fc-f367-47ed-939d-de121f02bc0c-b25kZXJkZWVsI0NhbWVyYQ;AWV;2014-03-13;POINT Z (123417.5 179875.4 0);True;True;bosch;CAMO4009;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c72af9e4-e513-47e0-ba69-64e6de014006-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (159299.61 162706.83 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c794b573-68f7-46f9-b09c-e039a5da7d4a-b25kZXJkZWVsI0NhbWVyYQ;AWV;2016-11-21;POINT Z (105221.6 189967.8 0);True;True;bosch;CAMO4652;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c814e6a1-ff7d-4710-aab9-f5b5c825a21c-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (192244.2 201140.7 0);True;False;;CAMA0327;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c8934d44-eccf-4396-a0b7-2de74609fae6-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (147499.1 180159.1 0);True;False;;CAMV6066;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c8b96125-97cb-4aa2-ac81-811baa11f300-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (208206.02 187683.18 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c8c50857-c9d5-4889-abb6-44a5f80340c9-b25kZXJkZWVsI0NhbWVyYQ;AWV;2004-01-01;POINT Z (112946.7 209139.9 0);True;True;bosch;CAMO5023;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c8fc1bd5-5196-4a0e-9ef2-65d6b86c545d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2021-04-05;POINT Z (137785.1 174500.3 0);True;True;;CAMV6359;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c9043e21-eb69-4071-8a90-d7d48459b02e-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (144245.49 219157.92 0);True;True;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c90e5f4f-6963-442b-8710-5f3d12ea3893-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (152713.98 211239.85 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c958b0e2-3a88-435a-8792-aef8e2774653-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (152906.4 211485.3 0);True;False;;CAMA1123;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c95c1f26-d663-4383-b9af-2520e3796124-b25kZXJkZWVsI0NhbWVyYQ;AWV;2019-01-01;POINT Z (132319.7 175874.9 0);True;True;bosch;CAMV7997;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c966db30-e91d-4d00-8217-9c2cc8b6c36d-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155749.8 212098.7 0);True;False;;CAMA0056;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c9958a82-4131-4649-96f8-3c3f88a45b45-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (157529.48 173212.03 0);True;True;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c9ad0d3f-c2c3-4c9c-bcf4-2697fd78ee96-b25kZXJkZWVsI0NhbWVyYQ;AWV;2018-12-02;POINT Z (169939.8 209024.7 0);True;True;;CAMA0895;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c9bf2e81-3082-4968-99fe-fbf26a892688-b25kZXJkZWVsI0NhbWVyYQ;AWV;2018-03-29;POINT Z (151516.3 208415.9 0);True;True;;CAMA1143;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;c9c3cee2-710d-4476-868c-6c04f7076537-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (173457.3 207878.6 0);True;False;;CAMA0277;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;ca34d364-333c-4879-9b78-5f70b31629e5-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (149769.56 211253.64 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;ca4e4e22-b8da-458d-83e1-9015d383c057-b25kZXJkZWVsI0NhbWVyYQ;AWV;2017-06-08;POINT Z (68407.4 208792.5 0);True;True;bosch;CAMW8619;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;ca8cd130-ac1d-41be-94e2-11bf57cdfd07-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (151896.6 212098.2 0);True;False;;CAMA0927;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;caa12f51-614b-45a9-8f30-0680b98b6a6e-b25kZXJkZWVsI0NhbWVyYQ;AWV;2010-01-01;POINT Z (155890.4 211793.12 0);True;False;;;;in-gebruik
https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Camera;cab3ace3-1ed9-46bb-9da4-a1265f3c9240-b25kZXJkZWVsI0NhbWVyYQ;AWV;;POINT Z (150161.1 210642.1 0);True;False;;CAMA0943;;in-gebruik
